9791169101523,생활,어서 와! 중학교는 처음이지? (23년 차 현직 교사의 중학생 자녀 교육 가이드) ,최선경,10000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230314_263/pocket_1678752205261bxl59_JPEG/kyobo6954705601770532735l9791169101523.jpg?type=m260
9791190541121,생활,치과위생사로 살아가는 법 (밖에서는 알지 못하는 치과 이야기) ,최유리,10500,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230311_84/pocket_1678493074856xQDDb_JPEG/kyobo5552213288428303274l480D230336320.jpg?type=m260
9791197533006,생활,아이들은 정말 괜찮을까? 현대적 가정에서 ,케이티 파우스트,14000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230309_80/pocket_167832009443954skV_JPEG/kyobo899583586598781969l9791197533006.jpg?type=m260
9788984078819,생활,엘리네 미국집 (평범한 한국 엄마의 미국집 인테리어&살림법) ,스마일 엘리,16000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230308_58/pocket_1678234275935Mvazd_JPEG/kyobo6919850247280874930l9788984078819.jpg?type=m260
9788931559019,생활,초등 필수 공부템 (두 아이 의대 맘이 전하는) ,김민주,12800,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230303_196/pocket_16778025787219sQuv_JPEG/kyobo1957913545280719960l9788931559019.jpg?type=m260
9788996418795,생활,유방 치료 2 (자율신경기능의학을 통한) ,김준영,14000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230303_252/pocket_16778025648689Ce28_JPEG/kyobo2145032926685108488l9788996418795.jpg?type=m260
9788996418788,생활,유방 치료 1 (자율신경기능의학을 통한) ,김준영,14000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230303_278/pocket_1677802642807wVrvS_JPEG/kyobo7812118556589446275l9788996418788.jpg?type=m260
9791192603032,생활,도시맘은 어떻게 시골에서 영재를 키웠나 (시골 유학으로 영재원에 합격한 릴리의 학습 비법) ,한혜진(릴리맘),11800,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230303_45/pocket_1677802653267W5LYT_JPEG/kyobo7064512184587213695l9791192603032.jpg?type=m260
9791169101349,생활,엄마표 문해력 수업 (집에서 시작하는) ,이현경,10000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230303_9/pocket_1677802942578IgN9t_JPEG/kyobo1336342602501984042l9791169101349.jpg?type=m260
9791192259680,생활,내 아이 부자로 키우는 엄마의 경제 수업 (내 아이에게 무엇을 남겨줄 것인가?) ,주은숙,10000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230303_31/pocket_1677802959378nIUEi_JPEG/kyobo8665967233446775885l9791192259680.jpg?type=m260
9791168125643,생활,"자녀교육 절대공식 (양육, 학습, 입시를 꿰뚫는) ",방종임,12250,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230303_277/pocket_1677827469187OVno9_JPEG/%C0%DA%B3%E0%B1%B3%C0%B0_%C0%FD%B4%EB%B0%F8%BD%C4.jpg?type=m260
9788947548526,생활,수학은 암기다 (대치동 입시 수학 30년 내공의 비밀) ,김현정,13440,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230224_154/pocket_1677198115871L64bv_JPEG/kyobo9099745667815956896l9788947548526.jpg?type=m260
9788932923109,생활,짱 교수의 바로 아는 수맥 이야기 ,장병식,21000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230223_248/pocket_1677111576246vCddr_JPEG/kyobo5021529405438900327l9788932923109.jpg?type=m260
9791140703166,생활,"말문이 터지는 언어놀이 (2~5세 내 아이를 위한 두뇌발달 놀이법, 개정판) ",김지호,14400,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230222_115/pocket_1677020436907c29Tp_JPEG/kpc76990410053994110939791140703555.jpg?type=m260
9791155361917,생활,마음이 편안해지는 주방 욕실 인테리어 (생활의 기본이 되는 주방과 욕실 물 쓰는 곳 인테리어 스타일링 북) ,가토 도키코,12600,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230222_40/pocket_1677024037283CApdz_JPEG/kyobo9038148619923633648l9791155361917.jpg?type=m260
9791140703227,생활,부모의 남다른 질문력 (공부 잘 하는 아이로 키우는 7단계 질문법) ,정재영,14400,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230218_294/pocket_16766749558186mahp_JPEG/kpc11047664771675684549791140703517.jpg?type=m260
9791156759997,생활,치매의 모든 것 (Demenz und Alzheimer verstehen) ,휘프 바위선,18700,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230217_188/pocket_1676592353855HR2LX_JPEG/kyobo7665013068534076795l9791156759997.jpg?type=m260
9788994863207,생활,오늘부터 변비 탈출 (변비와 영원히 이별하는 법) ,양형규,11000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230216_226/pocket_1676506005851UV7fK_JPEG/kyobo565977371670295302l9788994863207.jpg?type=m260
9791165346904,생활,"젊게, 오래 살려면 폐를 지켜라 (한 권으로 끝내는 호흡기 사용설명서) ",카이 미하엘 베에,12000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230223_206/pocket_1677110593526VvKbu_JPEG/kyobo3213147374162646627l9791165346904.jpg?type=m260
9791191558357,생활,자기주도학습을 완성하는 초등 습관의 힘 ,이유진,11200,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230214_164/pocket_16763294110130dMBw_JPEG/kpc163105140792886939791191550401.jpg?type=m260
